E^1(1+1) = 5.43653
E^1.5(1+1.5) = 11.2042
E^2(1+2) = 22.167
E^2.5(1+2.5) = 42.6387
E^3(1+3) = 80.3421
E^3.5(1+3.5) = 149.019
E^4(1+4) = 272.991
E^4.5(1+4.5) = 495.094
E^5(1+5) = 890.479
E^1(1+1) = 5.43631
E^2(1+2) = 22.1664
E^3(1+3) = 80.3411
E^4(1+4) = 272.99
E^5(1+5) = 890.478
